"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-22","7.61",,"0.95","0.0","0.0","80","88","74","  280","  280","28.0","33.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-23","5.14",,"0.00","0.0","0.0","79","90","75","  200","  170","17.0","21.9",,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-24","5.82",,"0.00","0.0","0.0","79","90","73","  180","  180","19.9","23.9","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-25","4.92",,"0.00","0.0","0.0","80","89","74","  170","  210","15.0","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-26","8.05",,"0.00","0.0","0.0","81","90","73","  100","  110","21.0","25.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-27","8.28",,"0.00","0.0","0.0","82","90","77","  130","  120","17.0","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-28","8.50",,"0.00","0.0","0.0","82","89","74","  110","  100","21.0","25.1",,,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-29","4.92",,"0.00","0.0","0.0","80","88","71","  120","  110","14.1","21.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-30","4.70",,"0.00","0.0","0.0","79","90","69","  160","  160","13.0","16.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-31","8.28",,"0.07","0.0","0.0","80","91","74","  250","  240","30.0","40.0","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-01","12.08",,"0.00","0.0","0.0","81","91","75","  260","  250","21.0","27.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-02","6.26",,"0.00","0.0","0.0","80","90","71","   20","   10","14.1","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-03","7.61",,"0.00","0.0","0.0","76","85","64","  350","   20","14.1","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-04","6.49",,"0.00","0.0","0.0","73","86","62","  110","  110","15.0","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-05","3.36",,"0.06","0.0","0.0","76","88","67","  120","  150","12.1","13.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-06","5.59",,"0.00","0.0","0.0","79","92","68","  180","  180","15.0","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-07","6.04",,"0.00","0.0","0.0","82","92","73","  160","  180","15.0","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-08","6.04",,"0.46","0.0","0.0","81","90","74","  270","  270","21.9","27.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-09","8.50",,"0.53","0.0","0.0","78","86","71","  310","  270","17.0","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-10","6.26",,"0.00","0.0","0.0","76","85","66","   30","   30","14.1","18.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-11","5.14",,"0.00","0.0","0.0","74","85","63","  120","  100","15.0","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-12","3.13",,"0.00","0.0","0.0","74","85","61","   50","   30","13.0","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-13","3.36",,"0.00","0.0","0.0","74","87","63","   30","   40","10.1","13.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-14","3.36",,"0.00","0.0","0.0","77","87","67","  150","  200","12.1","15.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-15","5.37",,"0.01","0.0","0.0","78","88","70","  150","  150","18.1","23.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-16","4.70",,"0.65","0.0","0.0","76","81","72","  120","  120","18.1","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-17","2.24",,"0.47","0.0","0.0","76","87","71","  100","  100","17.0","19.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-18","4.03",,"0.00","0.0","0.0","78","87","73","   90","  130","10.1","13.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-19","7.83",,"0.06","0.0","0.0","78","84","73","  110","  120","21.0","23.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-20","5.82",,"6.66","0.0","0.0","76","77","72","  140","  130","18.1","19.9","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-21","2.24",,"0.00","0.0","0.0","77","84","74","  130","  130","14.1","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-22","6.04",,"0.62","0.0","0.0","78","88","70","  310","  310","18.1","21.9","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-23","7.38",,"0.00","0.0","0.0","70","79","60","  310","  310","15.0","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-24","4.92",,"0.00","0.0","0.0","68","79","57","   50","   50","15.0","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-25","2.68",,"0.00","0.0","0.0","67","80","55","  310","  330","13.0","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-26","3.13",,"0.00","0.0","0.0","69","84","58","  180","  160","12.1","15.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-27","3.13",,"0.00","0.0","0.0","71","85","61","  170","  170","13.0","15.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-28","3.80",,"0.00","0.0","0.0","73","87","63","  190","  190","12.1","13.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-29","3.36",,"0.00","0.0","0.0","75","88","65","  300","  300","10.1","14.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-09-30","2.68",,"0.00","0.0","0.0","76","87","65","  140","   30","10.1","13.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-01","5.14",,"0.00","0.0","0.0","74","87","65","  110","  110","16.1","21.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-02","5.59",,"0.00","0.0","0.0","76","86","67","   80","   80","14.1","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-03","2.46",,"0.00","0.0","0.0","73","86","65","  160","  140","12.1","14.1","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-04","5.37",,"0.00","0.0","0.0","76","86","68","  160","  160","15.0","18.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-05","4.92",,"0.41","0.0","0.0","75","84","68","  120","  120","15.0","19.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-06","6.71",,"0.32","0.0","0.0","74","78","72","   80","   80","17.0","23.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-07","4.92",,"0.00","0.0","0.0","76","86","72","   40","   20","10.1","16.1","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-08","4.47",,"0.44","0.0","0.0","74","79","70","  150","  150","15.0","18.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-09","7.61",,"0.00","0.0","0.0","73","82","67","  350","  350","19.9","23.9","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-10","6.71",,"0.00","0.0","0.0","71","82","66","   20","  360","16.1","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-11","6.26",,"0.00","0.0","0.0","72","81","65","   40","  360","12.1","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-12","4.92",,"0.00","0.0","0.0","70","81","62","   10","  360","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-13","3.36",,"0.00","0.0","0.0","69","82","59","  100","   90","12.1","21.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-14","2.46",,"0.00","0.0","0.0","71","85","61","  120","  120","8.9","12.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-15","3.36",,"0.00","0.0","0.0","74","86","65","  180","  170","8.9","11.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-16","8.95",,"0.00","0.0","0.0","75","88","62","  260","  310","21.0","25.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-17","6.71",,"0.00","0.0","0.0","64","72","50","   40","   30","17.0","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-18","3.58",,"0.00","0.0","0.0","59","74","46","   40","   40","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-19","2.01",,"0.00","0.0","0.0","60","77","47","  130","  130","10.1","12.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-20","2.01",,"0.00","0.0","0.0","63","80","49","  140","  150","8.9","11.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-21","4.47",,"0.00","0.0","0.0","68","82","55","  170","  200","13.0","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-22","6.04",,"0.00","0.0","0.0","72","84","61","  270","  260","17.0","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-23","2.68",,"0.00","0.0","0.0","67","80","53","  310","  300","10.1","13.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-24","4.47",,"0.00","0.0","0.0","65","80","52","  130","  140","12.1","15.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-25","6.26",,"0.65","0.0","0.0","72","77","69","  120","  120","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-26","8.95",,"0.00","0.0","0.0","68","73","56","  300","  280","18.1","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-27","3.80",,"0.00","0.0","0.0","60","71","50","   30","   30","15.0","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-28","6.71",,"0.82","0.0","0.0","60","74","51","  180","  170","21.9","30.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-29","11.41",,"0.00","0.0","0.0","65","71","52","  240","  230","29.1","35.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-30","8.50",,"0.00","0.0","0.0","56","62","50","  260","  270","18.1","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-10-31","7.61",,"0.00","0.0","0.0","59","72","50","  260","  270","16.1","23.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-01","2.91",,"0.00","0.0","0.0","60","74","48","   40","   60","8.9","12.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-02","1.79",,"0.00","0.0","0.0","62","75","52","  300","  310","8.9","12.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-03","8.05",,"0.00","0.0","0.0","58","68","51","   30","   30","15.0","19.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-04","9.62",,"0.00","0.0","0.0","56","66","47","   10","   10","17.0","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-05","11.41",,"0.23","0.0","0.0","47","48","45","   20","   30","19.9","27.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-06","16.55",,"2.46","0.0","0.0","45","50","43","  340","  350","25.1","33.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-07","11.41",,"0.19","0.0","0.0","53","66","46","  330","  350","21.0","28.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-08","4.92",,"0.00","0.0","0.0","53","70","38","  340","  350","15.0","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-09","1.79",,"0.00","0.0","0.0","55","75","41","  190","  340","6.9","8.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-10","1.34",,"0.00","0.0","0.0","56","73","44","  110","  100","8.9","10.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-11","6.49",,"0.05","0.0","0.0","62","79","51","  180","  170","21.0","27.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-12","4.70",,"0.00","0.0","0.0","67","76","49","  310","  310","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-13","5.37",,"0.00","0.0","0.0","57","73","45","  280","  320","14.1","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-14","6.71",,"0.00","0.0","0.0","52","64","38","  270","  290","15.0","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-15","5.82",,"0.00","0.0","0.0","53","68","41","  300","  300","15.0","21.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-16","2.91",,"0.00","0.0","0.0","53","72","40","  170","  170","14.1","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-17","2.91",,"0.00","0.0","0.0","58","77","43","  150","  160","13.0","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-18","2.68",,"0.00","0.0","0.0","64","78","52","  180","  180","17.0","19.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-19","9.62",,"0.00","0.0","0.0","62","66","44","   30","   40","18.1","23.9","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-20","8.72",,"0.00","0.0","0.0","51","65","42","   30","   40","16.1","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-21","4.03",,"0.00","0.0","0.0","56","74","44","  100","  100","10.1","13.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-22","6.26",,"0.00","0.0","0.0","59","67","52","  330","  340","19.9","23.9","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-23","9.17",,"0.00","0.0","0.0","50","55","33","   10","   10","25.9","33.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-24","4.03",,"0.00","0.0","0.0","42","59","29","   70","   70","13.0","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-25","3.36"," 1530","0.00",,,"48","68","36","  220","  260","10.1","13.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-26","10.07",,"0.01","0.0","0.0","56","66","42","  270","  310","19.9","27.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-27","3.80",,"0.00","0.0","0.0","47","61","34","  170","   40","10.1","12.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-28","6.71",,"0.00","0.0","0.0","50","62","43","  250","  240","14.1","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-29","5.59",,"0.00","0.0","0.0","51","60","37","  360","  320","12.1","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-11-30","2.46",,"0.00","0.0","0.0","46","64","32","  250","  250","10.1","13.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-12-01",,,"0.00","0.0","0.0","51","70","36",,,,,,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-12-02",,,,,,"53",,,,,,,,,,
